Suite, Main-Scenario, Sub-Scenario, Test, Parameter, Status,4.0_GA_195,4.0_GA_2020,4.0_GA_4020
UPGRADE Suite, GMPO CONNCTION Report, genericTestGenerator.CompareResutls, Compare,"  ""PlainUPGRADE_ANALYZE""- ""upgrade""- ""CONNECTION"" ",, failed,Not Executed, failed
UPGRADE Suite, GMPO CONNCTION Report, genericTestGenerator.CompareResutls, Compare,"  ""SMR20_Testcase_EV_OFF""- ""upgrade""- ""CONNECTION"" ",, failed,Not Executed, failed
UPGRADE Suite, GMPO CONNCTION Report, genericTestGenerator.CompareResutls, Compare,"  ""SMR20_Testcase_EV_ON""- ""upgrade""- ""CONNECTION"" ",, failed,Not Executed, failed
UPGRADE Suite, GMPO CONNCTION Report, genericTestGenerator.CompareResutls, Compare,"  ""SMR9_TestCases_EV_OFF""- ""upgrade""- ""CONNECTION"" ",, failed,Not Executed, failed
UPGRADE Suite, GMPO CONNCTION Report, genericTestGenerator.CompareResutls, Compare,"  ""SMR9_TestCases_EV_ON""- ""upgrade""- ""CONNECTION"" ",, failed,Not Executed, failed
UPGRADE Suite, GMPO OPTICAL Report, genericTestGenerator.CompareResutls, Compare,"  ""MPZPlainUPGRADE_ANALYZE""- ""upgrade""- ""OPTICAL"" ",, failed,Not Executed, failed
UPGRADE Suite, GMPO OPTICAL Report, genericTestGenerator.CompareResutls, Compare,"  ""PlainUPGRADE_ANALYZE""- ""upgrade""- ""OPTICAL"" ",, failed,Not Executed, failed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CreateVZNetwork, createNetwork_With_Raman_Enabled_ON_Fiber_Analyze,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CreateVZNetwork, createNetwork_With_Raman_Enabled_ON_Fiber_And_Amp_Forced_On_Sides,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CreateVZNetwork, createNetwork_Without_Raman,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CreateVZNetwork, PassthroughNode_Middle_OF_Raman_Enabled_Fibers,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Raman_Amplified_Proerty_Display_On_Fiber,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Loss_coefficient_Proerty_Display_On_Fiber,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_LOSS_Proerty__Display_On_Fiber,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Ageing_Loss_Proerty_Display_On_Fiber,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Booster_Proerty_Display_In_Cband,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_PreAmp_Proerty_Display_In_Cband,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Raman_Amp_Proerty_Display_In_Cband,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Amplifier_DropDownList_Options_Are_Listed_OLA_Node,"  ""Site-5""- ""RAMAN-GMPO"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Amplifier_DropDownList_Options_Are_Listed_OLA_Node,"  ""Site-5""- ""EDRA1-26"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Amplifier_DropDownList_Options_Are_Listed_OLA_Node,"  ""Site-5""- ""EDRA1-35"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Amplifier_DropDownList_Options_Are_Listed_OLA_Node,"  ""Site-5""- ""EDRA2-26"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Amplifier_DropDownList_Options_Are_Listed_OLA_Node,"  ""Site-5""- ""EDRA2-35"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Amplifier_DropDownList_options_Are_Listed_AddDrop_Node,"  ""Site-1""- ""RAMAN-GMPO"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Amplifier_DropDownList_options_Are_Listed_AddDrop_Node,"  ""Site-2""- ""RAMAN-GMPO"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.CBandProperty, verify_Amplifier_DropDownList_options_Are_Listed_AddDrop_Node,"  ""Site-4""- ""RAMAN-GMPO"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Equipment_configuration,"  ""Site-1""- ""Large CO � NCS4016"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Equipment_configuration,"  ""Site-2""- ""Small Site � NCS4016"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Equipment_configuration,"  ""Site-3""- ""Large CO � NCS4016"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Equipment_configuration,"  ""Site-4""- ""Small Site � NCS4009"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType,"  ""Site-12""- ""M6 Chassis"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType,"  ""Site-8""- ""Auto"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType,"  ""Site-9""- ""Auto"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType,"  ""Site-10""- ""Auto"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType,"  ""Site-11""- ""M15 Chassis"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ScalableUpTo,"  ""Site-13""- ""2"" ",, failed,Not Executed, failed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ScalableUpTo,"  ""Site-20""- ""2"" ",, failed,Not Executed, failed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_BOM,  ,, failed,Not Executed, failed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Move_To_Design_State,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Update_Site_Property,"  ""Site-1""- ""Equipment Configuration""- ""Large CO � NCS4016"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Update_Site_Property,"  ""Site-2""- ""Equipment Configuration""- ""Small Site � NCS4009"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Update_Site_Property,"  ""Site-3""- ""Equipment Configuration""- ""Small Site � NCS4016"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Update_Site_Property,"  ""Site-9""- ""Chassis Type""- ""Auto"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Update_Site_Property,"  ""Site-14""- ""Chassis Type""- ""M15 Chassis"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Update_Site_Property,"  ""Site-15""- ""Chassis Type""- ""M6 Chassis"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Update_Site_Property,"  ""Site-16""- ""Chassis Type""- ""Auto"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Update_Site_Property,"  ""Site-7""- ""Chassis Type""- ""M6 Chassis"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Analyze_Network_After_Site_Property_Update,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Equipment_configuration_After_Peroperty_Update_And_Analysis,"  ""Site-1""- ""Large CO � NCS4016"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Equipment_configuration_After_Peroperty_Update_And_Analysis,"  ""Site-2""- ""Small Site � NCS4009"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Equipment_configuration_After_Peroperty_Update_And_Analysis,"  ""Site-3""- ""Small Site � NCS4016"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Chassis_Type_After_Peroperty_Update_And_Analysis,"  ""Site-7""- ""M6 Chassis"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Update_Analyze_Move_To_Design_State,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Duct_Addition_Fail,"  ""Site-1""- ""Site-14"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Duct_Addition_Fail,"  ""Site-21""- ""Site-2"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Scalable_UpTo_Property_Update,"  ""Site-8""- ""2"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Node_Conversion_Fail,"  ""Site-1""- ""PASSTHROUGH""- ""Operation cannot be done. Either site has more than 2 fibers connected OR side edge label is greater than B"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Node_Conversion_Fail,"  ""Site-5""- ""PASSTHROUGH""- ""First- remove services of this site"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Node_Conversion_Fail,"  ""Site-7""- ""OLA""- ""Operation cannot be done. Either site has more than 2 fibers connected OR side edge label is greater than B"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_NetworkAnalysis_AfterUpdating_ScalableUpTo_Property_And_Negative_NodeConversion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ROADM_Node_Converted_To_Line_ROADM,  ,, failed,Not Executed, failed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Fiber_Deletion,"  ""Fiber-28"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Fiber_Deletion,"  ""Fiber-29"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Node_Conversion_After_Fiber_Deletion,"  ""Site-4""- ""ROADM"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_All_Wave_Deletion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_All_Service_Deletion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Dashboard,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType_In_BOM,"  ""Site-1""- ""NCS2015-SA-DC="" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType_In_BOM,"  ""Site-1""- ""NCS4016-SA-DC="" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType_In_BOM,"  ""Site-2""- ""NCS4016-SA-DC="" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType_In_BOM,"  ""Site-2""- ""NCS2006-DC="" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType_In_BOM,"  ""Site-3""- ""NCS2006-DC="" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType_In_BOM,"  ""Site-3""- ""NCS4009-SA-DC="" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType_In_BOM,"  ""Site-4""- ""NCS2015-SA-DC="" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType_In_BOM,"  ""Site-5""- ""NCS2006-DC="" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType_In_BOM,"  ""Site-6""- ""NCS2015-SA-DC="" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_ChassisType_In_BOM,"  ""Site-7""- ""NCS2006-SA="" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Updating_PreEquipDegree_TrafficNode,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_Without_Amplifier, Verify_Updating_PreEquipDegree_ROADMNode,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_Equipment_configuration,"  ""Site-1""- ""Large CO � NCS4016"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_Equipment_configuration,"  ""Site-2""- ""Large CO � NCS4016"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_Equipment_configuration,"  ""Site-3""- ""Small Site � NCS4009"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_Equipment_configuration,"  ""Site-4""- ""Large CO � NCS4016"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_Equipment_configuration,"  ""Site-6""- ""Large CO � NCS4016"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_Equipment_configuration,"  ""Site-5""- ""Small Site � NCS4016"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_ChassisType,"  ""Site-7""- ""Auto"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_ChassisType,"  ""Site-8""- ""M15 Chassis"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_ChassisType,"  ""Site-9""- ""M6 Chassis"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_ChassisType,"  ""Site-10""- ""Auto"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_ScalableUpTo,"  ""Site-1""- ""8"" ",, failed,Not Executed, failed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_ScalableUpTo,"  ""Site-7""- ""8"" ",, failed,Not Executed, failed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_ScalableUpTo,"  ""Site-13""- ""2"" ",, failed,Not Executed, failed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_ScalableUpTo,"  ""Site-20""- ""2"" ",, failed,Not Executed, failed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_BOM,  ,, failed,Not Executed, failed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_Raman_Amplified_Forcings_Are_Respected_On_Fiber_After_Network_Analysis,"  ""Fiber-1""- ""true"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, Verify_Raman_Amplified_Forcings_Are_Respected_On_Fiber_After_Network_Analysis,"  ""Fiber-27""- ""true"" ",, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, TrafficNode_RamanGMPO_Not_Present_IN_BOM_When_Raman_Disabled_On_Fiber,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.Functionality_With_Amplifier, ROADMNode_RamanGMPO_Not_Present_IN_BOM_When_Raman_Disabled_On_Fiber,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.NodeConversion, Verify_Traffic_To_ROADM_Conversion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.NodeConversion, Verify_Traffic_To_OLA_Conversion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.NodeConversion, Verify_Traffic_To_Passthrough_Conversion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.NodeConversion, Verify_ROADM_To_Traffic_Conversion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.NodeConversion, Verify_ROADM_To_OLA_Conversion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.NodeConversion, Verify_ROADM_To_Passtrhroug_Conversion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.NodeConversion, Verify_OLA_To_ROADM_Conversion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.NodeConversion, Verify_OLA_To_Traffic_Conversion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.NodeConversion, Verify_OLA_To_Passthrough_Conversion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.NodeConversion, Verify_Passthrough_To_ROADM_Conversion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.NodeConversion, Verify_Passthrough_To_OLA_Conversion,  ,, passed,Not Executed, passed
VZ Suite GMPO_REL_323, VZ Test, verizonSuite.NodeConversion, Verify_Passthrough_To_Traffic_Conversion,  ,, passed,Not Executed, passed
